,"GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,1)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(1,2)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,1)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(2,2)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,1)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(12,2)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,1)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(13,2)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,1)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)","GNAR(25,2)"
,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-01,2.8586052090267313,2.7978418215293153,2.7413964025120356,2.688980004136373,2.640311447441758,2.5951215507299397,2.5531556343124997,2.5141748185926502,2.477956487289174,2.4442941834983634,2.4129971310468052,2.3838895189305065,2.8808135149815466,2.840067098324025,2.801860232354527,2.766234325948378,2.7331770111266733,2.7026409662062933,2.674556764695482,2.648841676989997,2.625405714424928,2.6041557826734385,2.5849985305128995,2.5678422924377378,3.038103063289748,2.960934487222697,2.8519009072779604,2.7464656934280702,2.6520527107315575,2.5690554534815115,2.496420057308162,2.4328722582472215,2.3772271331788972,2.328439127345515,2.2856000016946516,2.2479236158296954,3.070195231099999,3.012834408668307,2.91727364667629,2.81990537551587,2.729537702738489,2.6474586902553305,2.573375242754625,2.506630047621908,2.4465557355316117,2.392536739104994,2.344017485298874,2.300494019481801,3.0917022413409727,3.2195181366700445,3.11845599238658,3.0030690316240305,2.823258068028437,2.6357496750893232,2.5382277344271786,2.4039367725576795,2.274735391933489,2.1495408884825595,2.0485838608520757,1.9768390287097426,3.0175401812158738,3.195014321137181,3.2033187496154185,3.122616131216706,2.9159506153373704,2.7527613735009373,2.7741303002341198,2.664797788391126,2.390725744487187,2.2162135537768024,2.195649578785594,2.0619178357585466,3.112325190242689,3.1610443023068773,3.2476034554369,3.4679220765060648,3.536154856441718,3.6038251024014096,3.3840029260935216,3.42757290281657,3.5007214340091166,3.2754989769203844,2.9400212978729625,2.2709047063879546,3.0862451907483064,3.0784876424968752,3.120698357315735,3.304917563293654,3.3618231328540205,3.4163913425332653,3.197950084686336,3.29225390672836,3.39220387348485,3.1981103076655586,2.883320002877106,2.249922764483615,3.3158566809702137,3.403418937627552,3.6811928920972425,3.84125622805731,3.848972062326594,3.670179688512628,3.110167643932033,3.049752469835356,2.782819904400393,2.632627917434641,2.102642642269218,1.4368393950332972,3.4211016806965646,3.5590369063800216,3.8729702571758056,4.036435108499317,4.024892257188915,3.8614644406647445,3.306209912828803,3.1957963538475007,2.976817675833395,2.783457909368018,2.2392700487935904,1.54663200208573
2010-01-01,3.3184077515168626,3.2297843247018583,3.149059980172899,3.0754778363989095,3.0083662277006953,2.947128865936891,2.8912360575250813,2.840216909371196,2.7936524391408755,2.751169500593735,2.7124354368522363,2.677153379935013,3.364258777829356,3.318327421580406,3.2777160150107307,3.242189897183575,3.211542516820006,3.1855903350063057,3.164170256330494,3.1471382254950284,3.134368341578694,3.1257521936345025,3.1211982902344624,3.120631534108109,3.4001231593958003,3.2726655683921804,3.1319008789620852,3.0012474878429916,2.8850315623423035,2.7826520859704234,2.6925008198640703,2.612925463288187,2.5424610538498458,2.479857249619951,2.4240584044831115,2.374174684167024,3.456515296206665,3.383183927743326,3.2869008758618405,3.1901365700785798,3.0987410786712446,3.0139030777538176,2.935563104334802,2.863328392131062,2.7967403509754827,2.735352237636108,2.678749741969011,2.6265545994857686,3.6426303496270735,3.5948440989799506,3.4768065283889498,3.2764057672839244,3.0449461184181708,2.884735956276482,2.727351404505002,2.541098099990381,2.3737644439009333,2.250124772982009,2.1640963510678977,2.1129129513905456,3.7230741912109666,3.8354710717240734,3.861048246316743,3.7227362895163836,3.542031842666114,3.4795526982929204,3.425371888572259,3.187595356552715,2.9805387545636712,2.8687117087833554,2.6905418972221207,2.523313359840281,3.5422180368768394,3.659123434685344,3.860881654011218,3.910235573302581,3.955566816184181,3.6986406298522,3.713640069538323,3.7453709592468862,3.4869957751570206,3.168695348022359,2.548677510472255,2.1523648799854946,3.5257785751671387,3.63837449919851,3.816683327449401,3.8436920482560453,3.8861950865878763,3.6616246251142663,3.692722735859114,3.715151490312165,3.465521199934636,3.151490765988587,2.5050890253944833,2.1027520885664766,3.5098725074212056,3.7724292458121638,3.865198878562533,3.8192389055640596,3.632156691603781,3.060144437863373,2.9582129507659785,2.6888147442578134,2.5119486872808685,1.9549538008422018,1.3024768018023525,0.7394893668572233,3.556328246189679,3.888806440172565,4.055828165087378,4.015388048838773,3.8260153987548513,3.3043764972069254,3.2590247728266846,3.0628592119353293,2.8520340608618713,2.300741351760989,1.6412832240935642,1.1375889678591613
2010-02-01,2.967678738789264,2.904533775443081,2.847131047441837,2.794793879561501,2.746957831745358,2.7031485843673067,2.662964608685452,2.6260635315973,2.592151360771832,2.560973931356821,2.5323100838445827,2.5059661956993846,2.986960376348358,2.940496038296486,2.8977233715529325,2.8583737469590673,2.822200456216895,2.7889865708462254,2.758545273036969,2.7307170128495373,2.7053656703844977,2.6823747440020846,2.661643985986167,2.64308660892256,2.858211222551763,2.7393396069748177,2.644308388196524,2.562983537035182,2.4917780588177703,2.4289201646248086,2.3732224202757095,2.3237504621032876,2.279720467808972,2.240459926537466,2.205386982881886,2.173996414995792,2.8503036480775052,2.7472669086745505,2.6651492130898737,2.593810227387011,2.529616220222358,2.471519951818354,2.418808842858892,2.3709477401356174,2.327462544280245,2.287929546060819,2.2519662950106083,2.2192277904779365,2.8306459950743683,2.649836381671188,2.5039415134159326,2.3646457221107076,2.335161309207051,2.312857650768415,2.181350004853815,2.1216516939792713,2.072991818848896,2.0108206917988567,1.941192082619225,1.9251685749355076,2.8916083302146434,2.789748942671912,2.698951211184563,2.5482799084880923,2.4877479052677236,2.4239679707842052,2.282097945472116,2.1935545928247913,2.1163943237364524,2.0482647220118047,2.0080474272905624,1.980134735938163,3.049278832074509,3.2443716679849266,3.35205704136796,3.4926428745620406,3.2899884644256034,3.385073730676075,3.490067404838007,3.3212624213990716,3.067223595490885,2.4259482467388827,1.951879632584236,2.0780989609487293,3.0541310935020696,3.3071648627507186,3.445146558754081,3.5424981505426816,3.3397312376552435,3.415833629943962,3.5572480283177557,3.408654560029455,3.1259894714072702,2.439892204326692,2.011970938058328,2.203203226692234,3.24834447408499,3.3026525470494503,3.286594538149033,3.111227540051391,2.5760186983538658,2.4224847929449114,2.2409688727220245,2.119828947113033,1.6020354843561684,0.9321985424966112,0.3407407357013262,0.39619539445221097,3.2607132454729753,3.378423562721056,3.37388089269795,3.230841746840673,2.752398511061962,2.63011252966598,2.4815304921158514,2.390378008571998,1.9371745799452427,1.2928077048914843,0.7683515995983704,0.8780888915446349
2010-03-01,3.3014797924949533,3.229078515435242,3.1620132672425147,3.099676427724215,3.0415624646892248,2.9872474184377937,2.9363729293899845,2.888633711620147,2.843767665462347,2.801548028230838,2.7617771104966438,2.724281273863217,3.3365819896289266,3.2949015358395757,3.25521388621707,3.21760815950069,3.182074516856249,3.1485611572572525,3.1170017980370703,3.0873281210564003,3.0594747845547614,3.033380927011372,3.0089901454061656,2.98624991444532,3.3404882539086587,3.226419651890498,3.105903071887302,2.99314997291921,2.8902836576564614,2.796884470083372,2.7121008807904428,2.635096830983203,2.5651270548751772,2.5015361715264905,2.443744100684227,2.3912319892745657,3.3877365480714494,3.3089329801787835,3.215160770864668,3.1214827715645854,3.032235788518083,2.9483560455604865,2.870031822904317,2.797172222563794,2.729592941565201,2.667057387618685,2.6092991259747356,2.5560325923501965,3.303154921633135,3.182873081955202,2.9937619537891487,2.8979654758412274,2.799375565421608,2.57397810658708,2.4436611106425126,2.3187603998458726,2.2059530039444626,2.1300804122940074,2.0895259877684507,2.077963174851115,3.3874100593323995,3.328261212446286,3.1584856181930205,3.0641078710212706,2.9789797751618536,2.7731976527481637,2.651026432789022,2.5382786424730455,2.4197636451015905,2.3625923760484464,2.2735225515332074,2.211341948852858,3.6239119700252,3.736807614948127,3.8386155481317408,3.5880879121320404,3.6640545482185076,3.7299310599052924,3.4856911548273546,3.1793907265176964,2.4875105113280185,2.020284912283931,2.163341965197837,2.0089607700335836,3.67200901682141,3.786098041930766,3.854396239104515,3.6263645245443437,3.715065858404169,3.800658068760569,3.587205847928845,3.311057452263131,2.612929397824016,2.2168490074010228,2.4516573525165826,2.366146650272241,3.446173132973918,3.484050191894441,3.2840870512461664,2.7309180328801,2.584816893393344,2.4268428592735654,2.3229510411629724,1.8098387130422946,1.1288521898645414,0.5600399064826188,0.6225793542961491,0.358132845736724,3.490505571878166,3.477664995920994,3.2943956623319783,2.778576899010692,2.6463154371318596,2.5033590508801415,2.3782855249426564,1.901395705966356,1.251615889029082,0.6877441036395932,0.8403721686596164,0.6121781170332078
2010-04-01,3.6571414724232745,3.595517935009121,3.536051763832435,3.4787263931219683,3.4235170786412867,3.3703918307744614,3.319312486695064,3.270235783061942,3.2231143601583043,3.1778976668831738,3.134532757033042,3.092964978473076,3.682282962488047,3.6437343259066877,3.605812272557464,3.568799749171607,3.53284722764315,3.498032719981313,3.464393786611147,3.4319446748859845,3.4006855953231407,3.370607852382741,3.341696788743455,3.313933568639468,3.6648676508725893,3.529335377316869,3.3871652354260724,3.2543593008504055,3.1334760854648946,3.0240501057312725,2.9250224558068463,2.8353147101828498,2.7539453047726417,2.680043731807459,2.61284130303683,2.5516587056748796,3.6890255581400666,3.5605971624985755,3.420621505249639,3.287569473446389,3.16583993488079,3.0556979639574435,2.956333217683456,2.8667277535022775,2.7858830107768,2.7128866337107693,2.646917846329303,2.5872417444429927,3.663038039660106,3.472223687438651,3.3507272240081214,3.2220625760215533,2.9511460993073895,2.7492306871345993,2.5533414605063562,2.3894059840704096,2.2797431393519565,2.215921840630873,2.1719939461007405,2.164786089101406,3.7112776903524227,3.5390773984024664,3.4081596188376677,3.303157586473342,3.0643894013118618,2.8829643428387834,2.715265224431472,2.548787392211478,2.4808800667704367,2.373344812079114,2.2849478402919394,2.2185919867023123,3.8498465541476703,3.947777610362536,3.6827574185026224,3.7417775405294087,3.8015289022666736,3.5432342722779566,3.21638990645262,2.5079801642818635,2.0312346778676944,2.183006388279492,2.042033074060337,1.903676713149709,3.83138990289601,3.8824178851546556,3.641644224816001,3.730443652465078,3.8303580133377104,3.613847577353802,3.3325468540841667,2.6305048210114172,2.2467778571200445,2.4802099260518515,2.416517364963507,2.3031037961010132,3.8248989405255087,3.6332678781750287,3.0593519044878064,2.9126064631242277,2.6870103394350373,2.615636057042303,2.074940442877168,1.3449035648757277,0.7391641087412752,0.828160846082637,0.5468958534629996,0.5144527118591485,3.7703431612977143,3.6053400941459453,3.0483313151342406,2.9038229126424255,2.7497178981056307,2.6697484064875407,2.1458589847329224,1.4514933764306812,0.8561132930188489,0.9717883190366321,0.7347035200898897,0.6742579736075817
2010-05-01,3.3980061987539534,3.32631381798043,3.2573309135590462,3.191157206932053,3.127829320790979,3.0673380810569846,3.0096414937952107,2.954674458310901,2.9023560225041236,2.8525947896586024,2.805292935581633,2.7603491811908984,3.422685658439444,3.3746843007311944,3.328590018175407,3.2845389860852174,3.242544391680853,3.2025571457571673,3.1644983885002955,3.1282767432170515,3.0937973531716385,3.0609665107916006,3.029693934816483,2.9998938005189744,3.2871990167126106,3.129406812156711,2.9919343892008876,2.8715150190428598,2.7659175389569612,2.673176455503986,2.591571555208502,2.5196115293575483,2.456013723106284,2.399677564517874,2.3496587780214533,2.305146375667307,3.2982923305979766,3.158578140166295,3.0342954383229106,2.92237297309948,2.821926863781422,2.7320572332357314,2.651829846371789,2.5802628834974675,2.5164218239959966,2.459439647706173,2.4085314129038533,2.362993726846924,3.2328547137440595,3.1019817578946935,2.956888459792056,2.6721702237093967,2.478032973119837,2.3063650442357213,2.1824342882453633,2.090017386834563,2.0417628384433772,2.0115538988893156,2.047822140019157,2.066919503587749,3.2783412879672573,3.103773516138308,2.9693862649232714,2.716983253222577,2.5836645216715253,2.4384734734625804,2.3210154496749946,2.2701103227808845,2.205283072459829,2.1259357235271827,2.087372474932366,2.0665633684595726,3.505149810009472,3.2383118123792642,3.2952533638736106,3.3558121834005,3.104090336804121,2.8215729253400896,2.2056294483891397,1.7704423739654942,1.9607629603841166,1.8135757847406193,1.688198693155213,1.9047799134918861,3.473969599199478,3.1677385456381613,3.2447715880671737,3.3183608462742393,3.0934168378426916,2.8490008477119937,2.210038708879183,1.8368552087587517,2.0727221390477157,1.9625335923261786,1.8570667044954419,2.0862037892360092,3.230961842176531,2.6447678271640713,2.525165688224101,2.345607956249741,2.281713183284631,1.6805357772608567,1.0143881902091594,0.48358924434707673,0.5886491795166284,0.26826791194885014,0.17808609960892818,0.3279386930668688,3.254458478812629,2.6992064655911063,2.594590920421397,2.5082814942276235,2.507232067704527,1.969707256559531,1.333371017729856,0.7224034880673459,0.8600544968771684,0.5798373335731464,0.4898350634360284,0.6769598354749193
2010-06-01,3.178042882498255,3.1264972998607186,3.0754151451187126,3.025184804838583,2.9760891978321036,2.928329870148351,2.88204570419123,2.837327420467313,2.7942288096208747,2.7527754314779624,2.712971355191358,2.674804385455724,3.2026904609980584,3.1736559694501763,3.143581448288799,3.113143708022667,3.08275044996435,3.0526565582672567,3.0230280208681473,2.993977236634101,2.965582723169794,2.937900330093482,2.9109698217687763,2.884818922726676,3.089504175188882,2.9833896557163557,2.892234337399739,2.810540732399727,2.73632764285525,2.6686245586516746,2.6067568416110696,2.5501696441256043,2.49837386776724,2.450930709460805,2.407444238297695,2.3675567494520875,3.0745501394509622,2.962169295038133,2.8670548781351917,2.781910545088011,2.7040484333913266,2.632695373861921,2.567524210655634,2.5082618206483724,2.4545833305605713,2.4061108109677014,2.362435783629897,2.3231412831265548,3.0918495685376195,2.9359355623330226,2.6348498793967936,2.4204733317145095,2.235956734479159,2.1047925230404774,2.0174580814212835,1.9658028024092071,1.9375907926925238,1.9761184763264876,2.01653956488057,2.0173139861735914,3.1243081888104345,3.011739906406101,2.742762028791579,2.572384612771347,2.4155133466015006,2.295393006062502,2.224634276794581,2.1076048961887635,2.028206352172245,1.9960689723411291,1.9805084669013895,1.9717613290477636,2.9130804045297785,2.95772396920752,3.0115763532587905,2.7362415302875607,2.4595773563929044,1.8714562979456588,1.5030911908836693,1.7445053945975686,1.6439628639885349,1.5373916119034559,1.7833149596465354,2.0782782035718044,2.889855204734092,2.9565207520870866,3.0282309101484186,2.804035354146503,2.5692546829101808,1.9714258651642809,1.639752055938149,1.901547547321669,1.7948193133356956,1.6597112066821118,1.8624215174643801,2.136893286258921,2.6620073376584914,2.550014844912846,2.375820530720776,2.2790703383888244,1.6673766795555764,0.9776537368407097,0.45299153006626014,0.5810543269066265,0.27064491721034895,0.1860364057199638,0.3373567768658249,0.9999809130573706,2.6731173738980245,2.5912589519374896,2.558062592913183,2.5901311215096614,2.060756147045003,1.4367524455543108,0.834014452814974,0.9942467593312456,0.7307867493783463,0.649150797256881,0.8445850105489777,1.5855540341730168
2010-07-01,2.9538625707527224,2.9095467046535166,2.866080559213832,2.8236077944128293,2.7822395417992998,2.742059345332166,2.703127546344053,2.665485095004114,2.629156821888484,2.594154224526553,2.5604778295444963,2.528119189165152,2.9849339274652538,2.9664456991467114,2.9449110131377236,2.921328464850581,2.8963759873521084,2.8705322564539615,2.844147825059001,2.8174875408858067,2.790756441266479,2.764116042028077,2.737694960272581,2.711596128657564,2.876886642679671,2.791338183234468,2.7190058069894087,2.6536440382094035,2.59342479264935,2.537715003184411,2.4861964178791918,2.4386313689195687,2.3948005788597766,2.354486462526264,2.317469341120526,2.2835276151553145,2.907016464837475,2.837126090520656,2.7739365300284655,2.7141060999093862,2.657605072555698,2.60453291147327,2.5549842962742226,2.508948656444842,2.4663360161089067,2.426997346358214,2.3907441358943853,2.357364461406969,2.812152722834873,2.532245192543898,2.3777045074792906,2.2221581517877285,2.0867237806906416,2.0086415951809444,1.9207487553608278,1.8511658817754366,1.8239752583404303,1.7973924451965295,1.7660869233173702,1.7532817333835744,2.8665232918018995,2.652622181270577,2.554537708350212,2.4342531198581194,2.350093327826388,2.3080273746504054,2.2521857298490517,2.1982712436069014,2.154351078956773,2.141175070181613,2.127001226779554,2.166864314214241,3.055109378404039,3.110844388464523,2.8253215439293156,2.550842735865017,1.962141820247825,1.5850324497640569,1.8074641437115109,1.6927668735698334,1.5789992347210595,1.8310231535032344,2.118584673411058,2.4008503737207283,3.069886511190494,3.1471344478327796,2.9008767741623025,2.662882242982392,2.052924929913842,1.6861005277546788,1.9237127304143993,1.8070443356001555,1.6718604515656068,1.8769130115725907,2.133430515330228,2.4091413383037823,2.980550554081258,2.8694809874679073,2.845920436105236,2.2477240955198967,1.5733428022553726,1.1272692126827728,1.243750602657548,0.9550456472273272,0.8965127316498,1.0880567846944458,1.8057230574076333,2.334601790500397,2.936475511419018,2.9366161357430394,3.0219571350534933,2.510059171781683,1.9050257388323928,1.3739768431498127,1.5132141908250012,1.2816489384303076,1.224996350205205,1.465289245401709,2.242373046383131,2.7701617072693336
