,"GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)"
2010-08-01,3.402193689436606,3.4939183100164035,3.5244230041923155,3.5146181857881027,3.4787336058350053,3.4264659720754236,3.3644135444048375,3.297046729854639,3.2273711061428774,3.157383468209304,3.0883869344395505,3.0212092220549907,3.3977226176966235,3.503535808935763,3.5584106891673475,3.5781772348046923,3.573835543906047,3.552968900779579,3.5207709549478787,3.480781989498981,3.435410021792617,3.38629545266962,3.3345635218696574,3.2809972273717527,3.402193689436606,3.4939183100164035,3.5244230041923155,3.5146181857881027,3.4787336058350053,3.4264659720754236,3.3644135444048375,3.297046729854639,3.2273711061428774,3.157383468209304,3.0883869344395505,3.0212092220549907
2010-09-01,3.3840085544726,3.5595021306982337,3.6580738038867517,3.7022770821421362,3.7082463449059517,3.6875696393001807,3.648590157846,3.5973214886526277,3.5380972901057106,3.4740358106288385,3.407373891758541,3.3397081688091097,3.3742361821163787,3.56327040863859,3.689641507696048,3.7700318115430376,3.8166025640750205,3.8381882244858825,3.841204625636481,3.8303201787320114,3.808945485800397,3.779587824166577,3.7441065064392873,3.703896131731425,3.3840085544726,3.5595021306982337,3.6580738038867517,3.7022770821421362,3.7082463449059517,3.6875696393001807,3.648590157846,3.5973214886526277,3.5380972901057106,3.4740358106288385,3.407373891758541,3.3397081688091097
2010-10-01,3.3580939021889,3.4463659365665547,3.491601969701956,3.5053075290645825,3.4959906562739795,3.4700045963275588,3.4321238650283927,3.3859494985683174,3.3342009939178903,3.278930620959054,3.2216830294707566,3.163615393193946,3.3491804736538615,3.445763902050298,3.509938235489326,3.54911034796917,3.5690156361854566,3.574030028449708,3.567477484524724,3.5518853750140273,3.5291841795531713,3.500859321385393,3.468064876084729,3.4317079855818675,3.3580939021889,3.4463659365665547,3.491601969701956,3.5053075290645825,3.4959906562739795,3.4700045963275588,3.4321238650283927,3.3859494985683174,3.3342009939178903,3.278930620959054,3.2216830294707566,3.163615393193946
2010-11-01,3.2698462007392166,3.3147322877470584,3.339637765469446,3.348589326081642,3.3448435542867867,3.3310356761833875,3.3093000473257783,3.2813673801627496,3.248642987246213,3.2122696295565283,3.173177941328582,3.132126865917896,3.226142395103555,3.222046679210952,3.1941939921793576,3.147835006371654,3.0872581757340507,3.015977255668955,2.936871356890979,2.8522947186009686,2.7641655066967177,2.674039018759766,2.583168671377546,2.492557075960328,3.2698462007392166,3.3147322877470584,3.339637765469446,3.348589326081642,3.3448435542867867,3.3310356761833875,3.3093000473257783,3.2813673801627496,3.248642987246213,3.2122696295565283,3.173177941328582,3.132126865917896
2010-12-01,3.5563205130624036,3.4748916221322688,3.3934737080015034,3.3130355258860247,3.2342358014823507,3.157510702392736,3.083138251347861,3.011285394699568,2.9420420999036487,2.875445814049893,2.811498809102178,2.750180318130189,3.5310687667017913,3.42044534899414,3.3070276959837663,3.192706883071555,3.0789243667978092,2.9667850318760096,2.857131594475287,2.750598232034696,2.6476515987488747,2.548623313202539,2.4537362015688613,2.3631257209849896,3.5563205130624036,3.4748916221322688,3.3934737080015034,3.3130355258860247,3.2342358014823507,3.157510702392736,3.083138251347861,3.011285394699568,2.9420420999036487,2.875445814049893,2.811498809102178,2.750180318130189
2011-01-01,3.866086806986869,3.7593704208542964,3.663803435531328,3.5774093630428965,3.4985617749172597,3.4259337333752082,3.358451568219296,3.295253639818209,3.235654208360538,3.1791122197879362,3.1252046464323007,3.0736039367522263,3.889564323948024,3.784471482929564,3.6743570530513296,3.5617206962610606,3.448456562105936,3.3359936229856597,3.2253995871911774,3.117460000451722,3.012739538193138,2.911630045839055,2.814388472382234,2.7211669627571795,3.866086806986869,3.7593704208542964,3.663803435531328,3.5774093630428965,3.4985617749172597,3.4259337333752082,3.358451568219296,3.295253639818209,3.235654208360538,3.1791122197879362,3.1252046464323007,3.0736039367522263
2011-02-01,4.092405419253341,3.908021853015058,3.75001946191494,3.6140628874336986,3.496551303785197,3.3944938058499945,3.305405737862995,3.227222444420656,3.1582275608433976,3.096993444142494,3.042331734794261,2.993252361795828,4.0469365102791315,3.815579029027752,3.6105110032176673,3.4283194121224803,3.265994578044839,3.12090916429676,2.9907844569182727,2.8736526507892064,2.7678194099552345,2.6718287470707662,2.58443111048795,2.5045549531555125,4.092405419253341,3.908021853015058,3.75001946191494,3.6140628874336986,3.496551303785197,3.3944938058499945,3.305405737862995,3.227222444420656,3.1582275608433976,3.096993444142494,3.042331734794261,2.993252361795828
2011-03-01,3.9161224716419984,3.880446010954431,3.840402373580071,3.7972409244289387,3.751967399703533,3.7053881763068874,3.6581465696217146,3.6107525546771386,3.563607108633075,3.51702216887129,3.471237018184634,3.4264317543879557,3.870370859311244,3.786722392381572,3.6980153683524,3.6066512305526572,3.5144800321935685,3.4229053913770704,3.3329724248702206,3.245440461599542,3.1608426306866177,3.0795343802141146,3.001732787041818,2.927548268963315,3.9161224716419984,3.880446010954431,3.840402373580071,3.7972409244289387,3.751967399703533,3.7053881763068874,3.6581465696217146,3.6107525546771386,3.563607108633075,3.51702216887129,3.471237018184634,3.4264317543879557
2011-04-01,4.365096606058571,4.257085673693546,4.1591647766993045,4.070108364169915,3.988737277342127,3.9139899811207854,3.8449450895562753,3.78081972597145,3.7209569854688698,3.664809489720584,3.6119225618854984,3.561918667821759,4.3540068127632825,4.227523620784867,4.106321829010428,3.9910815216304414,3.882051558492793,3.7792338354753943,3.6824838876062387,3.591569368445356,3.506206302730547,3.4260828204485443,3.3508752821630257,3.2802594262419946,4.365096606058571,4.257085673693546,4.1591647766993045,4.070108364169915,3.988737277342127,3.9139899811207854,3.8449450895562753,3.78081972597145,3.7209569854688698,3.664809489720584,3.6119225618854984,3.561918667821759
2011-05-01,4.538587683850068,4.57937744429149,4.601581447577547,4.608878035765424,4.6041048331420225,4.589515563191879,4.566940904399806,4.537892391648421,4.5036320520699125,4.465221050402223,4.423555167203319,4.379391763377273,4.548284066169799,4.5830571527558615,4.586011682429573,4.563502619774523,4.520900473811549,4.462695997391869,4.3926117362962875,4.31371040726159,4.228494891408168,4.138997539293406,4.046858192076785,3.953391280978672,4.538587683850068,4.57937744429149,4.601581447577547,4.608878035765424,4.6041048331420225,4.589515563191879,4.566940904399806,4.537892391648421,4.5036320520699125,4.465221050402223,4.423555167203319,4.379391763377273
2011-06-01,4.1748263577478895,4.101761339778632,4.027965658369004,3.9543497708742774,3.8815492542853525,3.810019859560791,3.7400936237673488,3.672013228594718,3.6059540452096464,3.542039061485607,3.4803495651556027,3.4209331859976624,4.190146390277998,4.116983147097621,4.031130609940808,3.936509099187924,3.836270927539598,3.7329168236805783,3.6284036203709102,3.5242405082343007,3.4215726726402216,3.3212523900292936,3.223898448104142,3.1299451514141747,4.1748263577478895,4.101761339778632,4.027965658369004,3.9543497708742774,3.8815492542853525,3.810019859560791,3.7400936237673488,3.672013228594718,3.6059540452096464,3.542039061485607,3.4803495651556027,3.4209331859976624
2011-07-01,4.527897875766209,4.5604448211475646,4.579617912412806,4.587660325241522,4.586445312883183,4.577541652195909,4.562266805203592,4.541730168032471,4.516868320961781,4.488473821302522,4.4572187798838225,4.423674219167265,4.533701926613003,4.570710419062719,4.593376555665101,4.604113395277321,4.604852144880857,4.597163544287509,4.582344470663044,4.561480427614869,4.535491076397481,4.505163742311069,4.471178345882996,4.434126190426791,4.527897875766209,4.5604448211475646,4.579617912412806,4.587660325241522,4.586445312883183,4.577541652195909,4.562266805203592,4.541730168032471,4.516868320961781,4.488473821302522,4.4572187798838225,4.423674219167265
2011-08-01,4.487601487982657,4.50924922250876,4.521039179009635,4.524468371147075,4.520818782384326,4.5111910226357095,4.496532094698971,4.477658390872955,4.4552748172282115,4.429990765291652,4.402333509166223,4.372759492993532,4.284218754035151,4.118649950185599,3.9595609698491714,3.8082215606286782,3.665376838055486,3.5313703605253735,3.4062492832672175,3.2898495810042685,3.1818628923715853,3.081887718804161,2.9894678622419493,2.904120725343408,4.487601487982657,4.50924922250876,4.521039179009635,4.524468371147075,4.520818782384326,4.5111910226357095,4.496532094698971,4.477658390872955,4.4552748172282115,4.429990765291652,4.402333509166223,4.372759492993532
2011-09-01,5.0274347306778715,4.938347178536608,4.854159676369694,4.774026501247613,4.697284465447343,4.623416976836662,4.55202464652689,4.48280131099032,4.415514523342523,4.349989726796327,4.28609745644841,4.223743027162567,5.0420844226785695,4.966770139296479,4.895710523839284,4.828133068856637,4.76336601420284,4.700847641103525,4.640123455706259,4.580837165629564,4.522718835924406,4.465572200198649,4.4092622662366034,4.3537038427750065,5.0274347306778715,4.938347178536608,4.854159676369694,4.774026501247613,4.697284465447343,4.623416976836662,4.55202464652689,4.48280131099032,4.415514523342523,4.349989726796327,4.28609745644841,4.223743027162567
2011-10-01,4.934187902497662,4.872034938590485,4.812797332305998,4.755888224296225,4.700849056335917,4.647325702089773,4.595048599970109,4.543816257346029,4.493481591465846,4.4439406539272115,4.395123354716173,4.346985860674734,4.950180234834566,4.90297426891021,4.857669664439268,4.813626794188419,4.770305396697413,4.727270705602901,4.684188847732534,4.640816945274819,4.596991010891536,4.552613393096934,4.507640751326907,4.462073074999383,4.934187902497662,4.872034938590485,4.812797332305998,4.755888224296225,4.700849056335917,4.647325702089773,4.595048599970109,4.543816257346029,4.493481591465846,4.4439406539272115,4.395123354716173,4.346985860674734
2011-11-01,4.704647979034643,4.647503448250712,4.590507690710552,4.533714268243469,4.477188671716207,4.421003950066312,4.365237081229308,4.30996603724696,4.255267472139124,4.201214952433826,4.147877650214923,4.095319423245943,4.717922706533999,4.673285982339626,4.62839293377416,4.583413780865838,4.538392013838779,4.493307682475054,4.448116157429487,4.402770975850151,4.357236381236031,4.311493270356553,4.265541022865033,4.2193968644794495,4.704647979034643,4.647503448250712,4.590507690710552,4.533714268243469,4.477188671716207,4.421003950066312,4.365237081229308,4.30996603724696,4.255267472139124,4.201214952433826,4.147877650214923,4.095319423245943
2011-12-01,4.145948572925883,4.022541235475603,3.906895783880177,3.7992440019105884,3.69946299901423,3.6072146955970217,3.5220374867442903,3.4434070509703507,3.370776760179539,3.303604308523873,3.241368864101919,3.183581619400581,4.1669547321500096,4.072809517074639,3.984312052897378,3.8989240400071736,3.8164828350189044,3.737418072923697,3.6621347078983764,3.590851536017574,3.523602799939517,3.46028647876906,3.4007160687484324,3.3446623161388853,4.145948572925883,4.022541235475603,3.906895783880177,3.7992440019105884,3.69946299901423,3.6072146955970217,3.5220374867442903,3.4434070509703507,3.370776760179539,3.303604308523873,3.241368864101919,3.183581619400581
2012-01-01,3.487053137913204,3.371329005093429,3.2694272797448365,3.181190466040488,3.10536173533061,3.040258843585128,2.9841381009480807,2.935377931543117,2.89255932564964,2.8544890461969175,2.8201925680898796,2.7888924163883164,3.3490768251084515,3.15387063027084,3.0102122713322585,2.904326618083016,2.8260142464166984,2.767729335630172,2.723902467206349,2.6904382686756283,2.6643404614112516,2.6434310030324797,2.6261393481704896,2.6113442669517175,3.487053137913204,3.371329005093429,3.2694272797448365,3.181190466040488,3.10536173533061,3.040258843585128,2.9841381009480807,2.935377931543117,2.89255932564964,2.8544890461969175,2.8201925680898796,2.7888924163883164
2012-02-01,3.301096128153315,3.223982669870346,3.14681782166868,3.074143116925576,3.0080867273670817,2.949361583734509,2.897875400050928,2.853103447700337,2.8143152195425998,2.7807105234777905,2.75149914480063,2.725945250574677,3.1857023904244386,3.059434207630509,2.9731010040654127,2.9142672905126794,2.8741400252163247,2.846507589025972,2.82700375041398,2.812586574119148,2.801164859779308,2.791328299588801,2.7821517304346175,2.7730528971390376,3.301096128153315,3.223982669870346,3.14681782166868,3.074143116925576,3.0080867273670817,2.949361583734509,2.897875400050928,2.853103447700337,2.8143152195425998,2.7807105234777905,2.75149914480063,2.725945250574677
2012-03-01,3.3014124972947267,3.1488646415748347,3.016105562127891,2.9034636810987138,2.8097890432509534,2.733193853774325,2.6714955862941876,2.622476996358957,2.5840330027348903,2.554247632880845,2.531427938877685,2.5141117809160898,3.25955351989769,3.094090858452126,2.9649696116630686,2.8642085634020704,2.785219163338456,2.722688682118789,2.672411431519739,2.6311101671612547,2.5962682870778897,2.565981617792899,2.5388322782765522,2.5137839312526533,3.3014124972947267,3.1488646415748347,3.016105562127891,2.9034636810987138,2.8097890432509534,2.733193853774325,2.6714955862941876,2.622476996358957,2.5840330027348903,2.554247632880845,2.531427938877685,2.5141117809160898
2012-04-01,2.852686140124481,2.7503299634152736,2.6800526007127,2.6310782242776654,2.5964811761528575,2.5716951159828105,2.553632881754651,2.5401607291528574,2.5297787946920254,2.5214222218615108,2.5143335593800895,2.5079779040980865,2.8289036955381803,2.6815473950208855,2.561644057738029,2.466352942041108,2.391952625930648,2.3346129809213143,2.2907871040770784,2.2573795686372384,2.2317902865703796,2.2118940695469256,2.195990794902393,2.1827455877284727,2.852686140124481,2.7503299634152736,2.6800526007127,2.6310782242776654,2.5964811761528575,2.5716951159828105,2.553632881754651,2.5401607291528574,2.5297787946920254,2.5214222218615108,2.5143335593800895,2.5079779040980865
2012-05-01,2.5638413918541527,2.476653851153617,2.4116981326523197,2.3652126892845473,2.333569196848634,2.3135100715355574,2.302240051279707,2.297437681750363,2.29722514996294,2.3001187535284524,2.3049727294546503,2.31092349145761,2.4502536012138183,2.2836123125414893,2.1627335024316454,2.0768257551154385,2.0174976185765425,1.9781946111905264,1.9537876750882222,1.9402629705084395,1.934483872047959,1.9340064173209115,1.9369352079047193,1.9418103127572959,2.5638413918541527,2.476653851153617,2.4116981326523197,2.3652126892845473,2.333569196848634,2.3135100715355574,2.302240051279707,2.297437681750363,2.29722514996294,2.3001187535284524,2.3049727294546503,2.31092349145761
2012-06-01,2.2381463568862277,2.1491709301208823,2.0845308134325853,2.038996832512796,2.008386693388936,1.9893607949861372,1.9792573697964335,1.9759596158686175,1.9777886694529812,1.9834173856255068,1.9918008582522018,2.0021204083753377,2.3310145097203123,2.312575149762586,2.3020340474273833,2.2979555521276467,2.2987896743287273,2.303147446299466,2.3098854743796777,2.3181083394048696,2.327140730055272,2.3364933085199273,2.3458330744547244,2.3549632320781284,2.2381463568862277,2.1491709301208823,2.0845308134325853,2.038996832512796,2.008386693388936,1.9893607949861372,1.9792573697964335,1.9759596158686175,1.9777886694529812,1.9834173856255068,1.9918008582522018,2.0021204083753377
2012-07-01,2.322612347279298,2.211609766617432,2.1263681745593765,2.0621037728495746,2.0148601839595393,1.98136595281025,1.9589187966766024,1.945290335953758,1.938647028909274,1.9374842254425935,1.9405710079709109,1.946903991528282,2.5147401871757395,2.557011697465523,2.5899879975810793,2.613793154075535,2.6294353525931804,2.6382039708130876,2.641388321785908,2.6401591171299343,2.6355310954125932,2.628365571397502,2.6193928873372703,2.609246312910251,2.322612347279298,2.211609766617432,2.1263681745593765,2.0621037728495746,2.0148601839595393,1.98136595281025,1.9589187966766024,1.945290335953758,1.938647028909274,1.9374842254425935,1.9405710079709109,1.946903991528282
2012-08-01,2.345007606702507,2.267211978542145,2.2120261463744186,2.1742182798054825,2.149665944110487,2.1351322664050354,2.128084597454801,2.1265489460294162,2.1289936740874387,2.134236790754873,2.1413721476683154,2.149710724855636,2.450295036254335,2.457548864485074,2.4682938222182114,2.4797298746745136,2.490467590104607,2.4998592185021997,2.507649399645004,2.513793026864507,2.5183614130490914,2.521496352599534,2.5233920223179696,2.5242958607692243,2.345007606702507,2.267211978542145,2.2120261463744186,2.1742182798054825,2.149665944110487,2.1351322664050354,2.128084597454801,2.1265489460294162,2.1289936740874387,2.134236790754873,2.1413721476683154,2.149710724855636
2012-09-01,2.1871662928759847,2.1616540338199393,2.145057462455657,2.1350859128878423,2.1299891955445496,2.1284367962947024,2.1294225755693166,2.132190194722839,2.1361750390939096,2.140959126589389,2.1462361778324643,2.151784612453048,2.256886639224852,2.288329014229221,2.318248793456302,2.346262947335625,2.372156535314881,2.395823686567281,2.417233644828624,2.436411339288482,2.4534269631450236,2.468392019865232,2.4814612642297176,2.49284155782172,2.1871662928759847,2.1616540338199393,2.145057462455657,2.1350859128878423,2.1299891955445496,2.1284367962947024,2.1294225755693166,2.132190194722839,2.1361750390939096,2.140959126589389,2.1462361778324643,2.151784612453048
2012-10-01,2.588148635808841,2.5303097513997197,2.4742680774961174,2.421472021488107,2.3727740920338287,2.328606523186276,2.289110344604436,2.254229671771943,2.223780086209686,2.197497776401841,2.1750744470834857,2.1561817486040322,2.658291613814755,2.67031438049298,2.6799119218335274,2.6866686009378733,2.690723357928564,2.6924302546809096,2.6921979621872545,2.690420195119546,2.687452075156884,2.683609914550229,2.679183891136394,2.6744597757229602,2.588148635808841,2.5303097513997197,2.4742680774961174,2.421472021488107,2.3727740920338287,2.328606523186276,2.289110344604436,2.254229671771943,2.223780086209686,2.197497776401841,2.1750744470834857,2.1561817486040322
2012-11-01,2.6411665851903727,2.5485582737248342,2.4692387983764577,2.4018601706032965,2.3451196833344414,2.2977860531027807,2.2587147029438377,2.226855600324507,2.2012558881912843,2.1810588710275045,2.1655004932488593,2.1539041577056226,2.6868025647792844,2.6403672995327687,2.604410891094061,2.5761449537264145,2.5538034899855164,2.536183182401451,2.522404944800438,2.5117900695344746,2.503795911317902,2.4979829267925093,2.4939989748401903,2.4915742988099447,2.6411665851903727,2.5485582737248342,2.4692387983764577,2.4018601706032965,2.3451196833344414,2.2977860531027807,2.2587147029438377,2.226855600324507,2.2012558881912843,2.1810588710275045,2.1655004932488593,2.1539041577056226
2012-12-01,2.4746381789007446,2.3612267663072077,2.27882307129882,2.21993216951071,2.1788070051136015,2.151049641740791,2.133301744802031,2.12300491103436,2.1182153781691997,2.117460940071857,2.119630557308293,2.1238892667948726,2.515261083681507,2.4256624595133816,2.3593835033916095,2.3133833689518344,2.2839991118979825,2.2677256728689636,2.2615119087079547,2.2628330187836467,2.269667635223197,2.2804418597908716,2.2939702000693316,2.3094082928982296,2.4746381789007446,2.3612267663072077,2.27882307129882,2.21993216951071,2.1788070051136015,2.151049641740791,2.133301744802031,2.12300491103436,2.1182153781691997,2.117460940071857,2.119630557308293,2.1238892667948726
2013-01-01,2.6585574563709766,2.6673210961585943,2.6705858171513936,2.6695579142953947,2.665187874824709,2.658242035719066,2.6493455660436713,2.639010354946798,2.6276547584120094,2.615618737367752,2.6031761719594586,2.5905452558842375,2.528460884753139,2.4411017892299496,2.3742943588209906,2.323424135787833,2.2850374490440934,2.256496075704902,2.235755128015109,2.2212145951504363,2.2116169753662245,2.2059754438888377,2.2035237867187583,2.203683425594432,2.6585574563709766,2.6673210961585943,2.6705858171513936,2.6695579142953947,2.665187874824709,2.658242035719066,2.6493455660436713,2.639010354946798,2.6276547584120094,2.615618737367752,2.6031761719594586,2.5905452558842375
2013-02-01,2.649919844904549,2.497898549365831,2.378087608641919,2.285187132124415,2.214286783037291,2.161125223589785,2.122132142772531,2.0943765787535487,2.075481883300763,2.0635355140553733,2.05700576498456,2.054669711271571,2.564865105807774,2.372553834571654,2.2367043935782425,2.140945946248891,2.0743000494895565,2.029122049016364,1.9999241449745346,1.9826763525769255,1.9743732388695412,1.9727535936456606,1.9761119724011107,1.98316837566558,2.649919844904549,2.497898549365831,2.378087608641919,2.285187132124415,2.214286783037291,2.161125223589785,2.122132142772531,2.0943765787535487,2.075481883300763,2.0635355140553733,2.05700576498456,2.054669711271571
2013-03-01,2.880431453430263,2.897857640205424,2.893627894519707,2.875367661301084,2.848360881810618,2.8162950480321522,2.7817432371503474,2.746486869078935,2.711738485576564,2.6782994117378776,2.6466734852143015,2.617150208017692,2.660337811368083,2.537851382846441,2.4452416738134026,2.372705815415835,2.314534061235657,2.267231472745387,2.2285297402675615,2.1968631527636875,2.171087813354617,2.150329347394627,2.133899455492003,2.1212503998795746,2.880431453430263,2.897857640205424,2.893627894519707,2.875367661301084,2.848360881810618,2.8162950480321522,2.7817432371503474,2.746486869078935,2.711738485576564,2.6782994117378776,2.6466734852143015,2.617150208017692
2013-04-01,2.2411929040827547,2.129784707436208,2.0514523368166517,1.998325830638364,1.9643097097107176,1.94468862092885,1.9358215029015664,1.9349034606867344,1.9397799703034382,1.9488017867052205,1.960711630828939,1.9745557379816159,2.233555037021872,2.1180697845712855,2.0378749221105434,1.9841139444367095,1.9500114980613212,1.9304119486920202,1.9214122129292655,1.9200741310061331,1.9242014547074726,1.932168346853593,1.9427886626605955,1.9552175999547847,2.2411929040827547,2.129784707436208,2.0514523368166517,1.998325830638364,1.9643097097107176,1.94468862092885,1.9358215029015664,1.9349034606867344,1.9397799703034382,1.9488017867052205,1.960711630828939,1.9745557379816159
2013-05-01,2.720782805893479,2.7290003594227965,2.735386344873958,2.7397292499508428,2.741976764994444,2.7421897447078827,2.740505013232576,2.7371065057108037,2.7322035367068978,2.726014882251331,2.718757472698722,2.7106386686974497,2.5768389416241217,2.4909172796232997,2.4313437817050465,2.38682274689108,2.351512415358662,2.3223435327151742,2.2976614577038537,2.276538627725254,2.2584274071760904,2.2429866355204684,2.2299978953894994,2.219329619729149,2.720782805893479,2.7290003594227965,2.735386344873958,2.7397292499508428,2.741976764994444,2.7421897447078827,2.740505013232576,2.7371065057108037,2.7322035367068978,2.726014882251331,2.718757472698722,2.7106386686974497
