,"GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)"
,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,4.246868349413756,4.226787749840838,4.190335832635405,4.141356348637892,4.082959388432693,4.017665151867497,3.9475154486276276,3.874161877519319,3.798936567085839,3.722909503787501,3.6469353159015783,3.571691632534751,4.220985526291511,4.176802982290539,4.11934277435858,4.0527721763983475,3.980074644989506,3.903451869062766,3.8245624168566437,3.744672242147767,3.6647545994117663,3.5855593537489368,3.5076628827321272,3.4315051234143943,4.246868349413756,4.226787749840838,4.190335832635405,4.141356348637892,4.082959388432693,4.017665151867497,3.9475154486276276,3.874161877519319,3.798936567085839,3.722909503787501,3.6469353159015783,3.571691632534751
2011-07-01,4.449013268657282,4.402109095399028,4.342894404194813,4.274722312742026,4.200218514341537,4.121452875657596,4.040063696884511,3.957349779184888,3.874340042020836,3.791847104466074,3.710509149792061,3.6308230482822,4.459065354098409,4.419754046731703,4.366138513926133,4.301967516977883,4.230176989691876,4.153069477715173,4.072454190341323,3.989755411487117,3.906096110304489,3.82236249541036,3.7392541627658766,3.6573235501344414,4.449013268657282,4.402109095399028,4.342894404194813,4.274722312742026,4.200218514341537,4.121452875657596,4.040063696884511,3.957349779184888,3.874340042020836,3.791847104466074,3.710509149792061,3.6308230482822
2011-08-01,4.375707692517499,4.292574476095103,4.207109858159445,4.120811078914313,4.034729673305304,3.9496147410607336,3.8660059269584686,3.784294619919495,3.7047648894668272,3.627621379874855,3.5530087169972107,3.4810253198233085,4.390619307599976,4.326313909854698,4.26168331872377,4.197075954929443,4.132829523620815,4.069243451613501,4.006574324836244,3.9450382844604754,3.8848152985853366,3.826053650204565,3.7688741007711757,3.7133735768613176,4.375707692517499,4.292574476095103,4.207109858159445,4.120811078914313,4.034729673305304,3.9496147410607336,3.8660059269584686,3.784294619919495,3.7047648894668272,3.627621379874855,3.5530087169972107,3.4810253198233085
2011-09-01,5.03589360894977,4.952333077785838,4.87163618051916,4.793578151485852,4.717931912889059,4.644491210533644,4.57308029871421,4.503555953761078,4.4358053935366994,4.369742271868982,4.305302022883685,4.242437268954836,5.111989930109026,5.092967405901975,5.067855425341858,5.038361822905817,5.005735586590662,4.970925021674012,4.934674560971539,4.897585064527672,4.860152195331638,4.822791478253845,4.785855157738017,4.749643921972989,5.03589360894977,4.952333077785838,4.87163618051916,4.793578151485852,4.717931912889059,4.644491210533644,4.57308029871421,4.503555953761078,4.4358053935366994,4.369742271868982,4.305302022883685,4.242437268954836
2011-10-01,4.87344264391553,4.756758109707517,4.648655287513664,4.54802304144213,4.4539124902282685,4.365519151284924,4.282165149634342,4.203282007960672,4.128394515097673,4.057106028829327,3.9890854072360495,3.9240556242143128,4.916205270331977,4.835861893684951,4.759758097635759,4.687766766390439,4.619507117137142,4.554555908743462,4.492515956570696,4.433036462882069,4.375816143249102,4.320600160514087,4.26717512527557,4.2153639486258845,4.87344264391553,4.756758109707517,4.648655287513664,4.54802304144213,4.4539124902282685,4.365519151284924,4.282165149634342,4.203282007960672,4.128394515097673,4.057106028829327,3.9890854072360495,3.9240556242143128
2011-11-01,4.6215536625824125,4.491388744854296,4.370792522202358,4.2590061890539115,4.155237483907155,4.058719389535976,3.968739541079728,3.8846524984740283,3.805882286047828,3.7319196703881135,3.662316841434598,3.5966810527846986,4.67867192497139,4.5971869671043395,4.518396277321879,4.442621402288067,4.369906317606771,4.300165536536904,4.233254839957226,4.169007490387694,4.107253329709232,4.047828875006355,3.990582644103636,3.935378139681256,4.6215536625824125,4.491388744854296,4.370792522202358,4.2590061890539115,4.155237483907155,4.058719389535976,3.968739541079728,3.8846524984740283,3.805882286047828,3.7319196703881135,3.662316841434598,3.5966810527846986
2011-12-01,4.156205005194215,4.046876139048292,3.9473936689170492,3.856751167520668,3.7739560415934847,3.6980767024544234,3.6282659944601745,3.563769914778169,3.503927513632616,3.448165785784167,3.395991986723869,3.346984896011589,4.13729062928592,4.019172476081337,3.915954653231972,3.8240349656764985,3.7410355943992224,3.665269444138475,3.5954830004767118,3.530720130679286,3.470241154803889,3.413469214800493,3.3599517497483036,3.3093314770733286,4.156205005194215,4.046876139048292,3.9473936689170492,3.856751167520668,3.7739560415934847,3.6980767024544234,3.6282659944601745,3.563769914778169,3.503927513632616,3.448165785784167,3.395991986723869,3.346984896011589
2012-01-01,3.4945598489684864,3.3885765570169313,3.2954445059851465,3.2137731681100226,3.14209282333306,3.07899124387134,3.0231824311460187,2.9735347304111266,2.92907545782193,2.888982674830369,2.8525706137162743,2.8192726447900402,3.421121155688444,3.2639815891295294,3.134810482460019,3.0276098653418244,2.9378721554189604,2.862134232015328,2.7976945740504524,2.7424241680546855,2.6946340208976873,2.652978820270026,2.6163851023636937,2.5839970894276556,3.4945598489684864,3.3885765570169313,3.2954445059851465,3.2137731681100226,3.14209282333306,3.07899124387134,3.0231824311460187,2.9735347304111266,2.92907545782193,2.888982674830369,2.8525706137162743,2.8192726447900402
2012-02-01,3.261644671643848,3.1692617982284035,3.0906358278654773,3.0239022862795624,2.967280093000538,2.919150750526172,2.878088164076772,2.8428615245811075,2.8124242622456466,2.7858965384522008,2.7625454846342614,2.7417654842284502,3.293695409544256,3.228495367840518,3.1711598327402557,3.1198772889351187,3.0733350275326314,3.030538090774871,2.9907280879255405,2.953333758563344,2.9179332247606613,2.88422280689536,2.85199143584705,2.821100650054487,3.261644671643848,3.1692617982284035,3.0906358278654773,3.0239022862795624,2.967280093000538,2.919150750526172,2.878088164076772,2.8428615245811075,2.8124242622456466,2.7858965384522008,2.7625454846342614,2.7417654842284502
2012-03-01,3.3339035386502722,3.21667757992103,3.1166165596894944,3.031364050341775,2.9587379917589187,2.8967807944569652,2.8437743046578987,2.798234623635325,2.7588960550448256,2.7246898633422516,2.6947212661253737,2.668246661448967,3.3128738541182363,3.186150644978555,3.0824371241764355,2.9965481620082266,2.924811003163149,2.8644446986802263,2.813263257462597,2.769516448597139,2.731792370399593,2.6989501404119505,2.670069127103706,2.6444086088892047,3.3339035386502722,3.21667757992103,3.1166165596894944,3.031364050341775,2.9587379917589187,2.8967807944569652,2.8437743046578987,2.798234623635325,2.7588960550448256,2.7246898633422516,2.6947212661253737,2.668246661448967
2012-04-01,2.8946675163920887,2.8093703366261704,2.7423258255229332,2.6891908388952275,2.6467788198970403,2.6127000842288686,2.585131042399891,2.5626618198941573,2.544192415741232,2.5288596069581515,2.515983874258177,2.5050297840415543,2.915780290721023,2.8403613829319374,2.777164538096148,2.7246514907573225,2.681143755229074,2.645055815048316,2.614985781068957,2.5897382760082324,2.5683167433288703,2.54990358763729,2.5338371141977727,2.519589566650877,2.8946675163920887,2.8093703366261704,2.7423258255229332,2.6891908388952275,2.6467788198970403,2.6127000842288686,2.585131042399891,2.5626618198941573,2.544192415741232,2.5288596069581515,2.515983874258177,2.5050297840415543
2012-05-01,2.5489446605392523,2.448325828709316,2.369966086281909,2.309769929864962,2.2643006817406746,2.2306958640147725,2.206586443904082,2.190022888394313,2.179409242253225,2.1734454458722943,2.1710775529500554,2.171455220052441,2.57145869073116,2.491390394447987,2.4306733910041523,2.3850210216293632,2.351120351780078,2.326366980318502,2.308697285650221,2.2964696814854837,2.288376619003636,2.2833782672662166,2.2806524136048183,2.279557164648442,2.5489446605392523,2.448325828709316,2.369966086281909,2.309769929864962,2.2643006817406746,2.2306958640147725,2.206586443904082,2.190022888394313,2.179409242253225,2.1734454458722943,2.1710775529500554,2.171455220052441
2012-06-01,2.209348306240204,2.102735506730864,2.028482273271204,1.9789999100891251,1.9483512756749968,1.9319049993620958,1.9260580387386732,1.928015186218191,1.935614815448885,1.9471916078091716,1.9614685925504163,1.9774723073397156,2.188817681918944,2.0651189548017768,1.9773731499744407,1.9176756353175413,1.8796210184854754,1.8580994201590584,1.8490767023501917,1.849391611629316,1.856581534089163,1.8687386420684553,1.8843940655106024,1.9024264196632317,2.209348306240204,2.102735506730864,2.028482273271204,1.9789999100891251,1.9483512756749968,1.9319049993620958,1.9260580387386732,1.928015186218191,1.935614815448885,1.9471916078091716,1.9614685925504163,1.9774723073397156
2012-07-01,2.4038276324844743,2.360651711353814,2.3305211965148738,2.3096659773395354,2.2953318471138324,2.2855231822547086,2.278806471734613,2.274162027071396,2.270872950511431,2.268442493786357,2.2665328442385366,2.2649199784574456,2.424476890385169,2.3874278948736034,2.353988618233049,2.324160639720056,2.297889629972171,2.27504719429382,2.255442276725418,2.238841431157247,2.2249888803061184,2.2136232596372833,2.2044907453878073,2.197355503026867,2.4038276324844743,2.360651711353814,2.3305211965148738,2.3096659773395354,2.2953318471138324,2.2855231822547086,2.278806471734613,2.274162027071396,2.270872950511431,2.268442493786357,2.2665328442385366,2.2649199784574456
2012-08-01,2.4154801032046693,2.388929080930616,2.370916457637201,2.359831918116947,2.3541468835931276,2.3525167808241365,2.35381283347676,2.357118286338654,2.361708175738877,2.367022929379012,2.372641149732821,2.378254200623917,2.3729927993855062,2.3129431977780386,2.2676430606956073,2.2338560028857204,2.209070100365664,2.1913174366163433,2.1790480206819587,2.1710384577060067,2.1663239786017963,2.164146909666141,2.163917365891675,2.1651837004096754,2.4154801032046693,2.388929080930616,2.370916457637201,2.359831918116947,2.3541468835931276,2.3525167808241365,2.35381283347676,2.357118286338654,2.361708175738877,2.367022929379012,2.372641149732821,2.378254200623917
